81;2411;17;141;17;149;0_0_0
81;2411;17;141;17;149;0_0_0
81;2411;17;141;17;149;0_0_0
81;2411;17;141;17;149;0_0_0
81;2411;17;141;17;149;0_0_0
81;2411;17;141;17;149;0_0_0
81;2411;17;141;17;149;0_0_0
81;2411;17;141;17;149;0_0_0
81;2411;17;141;63;2315;0_0_0
81;2411;17;141;63;2315;0_0_0
81;2411;17;141;63;2315;0_0_0
81;2411;17;141;63;2315;0_0_0
81;2411;17;141;63;2315;0_0_0
81;2411;17;141;63;2315;0_0_0
81;2411;17;141;63;2315;0_0_0
82;2494;17;141;63;2315;0_0_0
82;2494;17;141;63;2315;0_0_0
82;2494;17;141;63;2315;0_0_0
82;2494;221;25265;63;2315;0_1_0
82;2494;221;25265;63;2315;0_1_0
82;2494;221;25265;63;2315;0_1_0
82;2494;221;25265;63;2315;0_1_0
82;2494;221;25265;63;2315;0_1_0
82;2494;221;25265;63;2315;0_1_0
82;2494;221;25265;63;2315;0_1_0
82;2494;221;25265;63;2315;0_1_0
82;2494;221;25265;54;1706;0_1_0
82;2494;221;25265;54;1706;0_1_0
82;2494;221;25265;54;1706;0_1_0
82;2494;221;25265;54;1706;0_1_0
79;2365;221;25265;54;1706;0_1_0
79;2365;221;25265;54;1706;0_1_0
79;2365;221;25265;54;1706;0_1_0
79;2365;221;25265;54;1706;0_1_0
79;2365;221;25265;54;1706;0_1_0
79;2365;221;25265;54;1706;0_1_0
79;2365;221;25265;54;1706;0_1_0
79;2365;222;25772;54;1706;0_1_0
79;2365;222;25772;54;1706;0_1_0
79;2365;222;25772;54;1706;0_1_0
79;2365;222;25772;54;1706;0_1_0
79;2365;222;25772;54;1706;0_1_0
79;2365;222;25772;54;1706;0_1_0
79;2365;222;25772;54;1706;0_1_0
83;2617;222;25772;54;1706;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;222;25772;49;1665;0_1_0
83;2617;231;26649;49;1665;0_1_0
83;2617;231;26649;49;1665;0_1_0
83;2617;231;26649;49;1665;0_1_0
300;36552;231;26649;49;1665;1_1_0
300;36552;231;26649;49;1665;1_1_0
300;36552;231;26649;49;1665;1_1_0
300;36552;231;26649;49;1665;1_1_0
300;36552;231;26649;49;1665;1_1_0
300;36552;231;26649;45;1613;1_1_0
300;36552;231;26649;45;1613;1_1_0
300;36552;231;26649;45;1613;1_1_0
300;36552;231;26649;45;1613;1_1_0
300;36552;231;26649;45;1613;1_1_0
300;36552;231;26649;45;1613;1_1_0
300;36552;231;26649;45;1613;1_1_0
300;36552;231;26649;45;1613;1_1_0
300;36552;231;26649;45;1613;1_1_0
302;37350;231;26649;45;1613;1_1_0
302;37350;221;25805;45;1613;1_1_0
302;37350;221;25805;45;1613;1_1_0
302;37350;221;25805;45;1613;1_1_0
302;37350;221;25805;45;1613;1_1_0
302;37350;221;25805;45;1613;1_1_0
302;37350;221;25805;45;1613;1_1_0
302;37350;221;25805;45;1613;1_1_0
302;37350;221;25805;45;1613;1_1_0
302;37350;221;25805;45;1613;1_1_0
302;37350;221;25805;58;1662;1_1_0
302;37350;221;25805;58;1662;1_1_0
302;37350;221;25805;58;1662;1_1_0
302;37350;221;25805;58;1662;1_1_0
302;37350;221;25805;58;1662;1_1_0
299;37641;221;25805;58;1662;1_1_0
299;37641;221;25805;58;1662;1_1_0
299;37641;221;25805;58;1662;1_1_0
299;37641;221;25805;58;1662;1_1_0
299;37641;221;25805;58;1662;1_1_0
299;37641;164;19638;58;1662;1_1_0
299;37641;164;19638;58;1662;1_1_0
299;37641;164;19638;58;1662;1_1_0
299;37641;164;19638;58;1662;1_1_0
299;37641;164;19638;58;1662;1_1_0
299;37641;164;19638;58;1662;1_1_0
299;37641;164;19638;58;1662;1_1_0
299;37641;164;19638;58;1662;1_1_0
299;37641;164;19638;48;1314;1_1_0
299;37641;164;19638;48;1314;1_1_0
305;39593;164;19638;48;1314;1_1_0
305;39593;164;19638;48;1314;1_1_0
305;39593;164;19638;48;1314;1_1_0
305;39593;164;19638;48;1314;1_1_0
305;39593;164;19638;48;1314;1_1_0
305;39593;164;19638;48;1314;1_1_0
305;39593;164;19638;48;1314;1_1_0
305;39593;164;19638;48;1314;1_1_0
305;39593;170;20814;48;1314;1_1_0
305;39593;170;20814;48;1314;1_1_0
305;39593;170;20814;48;1314;1_1_0
305;39593;170;20814;48;1314;1_1_0
305;39593;170;20814;48;1314;1_1_0
305;39593;170;20814;48;1314;1_1_0
305;39593;170;20814;48;1314;1_1_0
305;39593;170;20814;48;1314;1_1_0
300;38978;170;20814;48;1314;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;170;20814;52;1544;1_1_0
300;38978;176;22296;52;1544;1_1_0
300;38978;176;22296;52;1544;1_1_0
300;38978;176;22296;52;1544;1_1_0
302;39246;176;22296;52;1544;1_1_0
302;39246;176;22296;52;1544;1_1_0
302;39246;176;22296;52;1544;1_1_0
302;39246;176;22296;52;1544;1_1_0
302;39246;176;22296;52;1544;1_1_0
302;39246;176;22296;52;1544;1_1_0
302;39246;176;22296;695;180249;1_1_1
302;39246;176;22296;695;180249;1_1_1
302;39246;176;22296;695;180249;1_1_1
302;39246;176;22296;695;180249;1_1_1
302;39246;176;22296;695;180249;1_1_1
302;39246;176;22296;695;180249;1_1_1
302;39246;176;22296;695;180249;1_1_1
297;38789;176;22296;695;180249;1_1_1
297;38789;176;22296;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;695;180249;1_1_1
297;38789;264;28874;1231;526573;1_1_1
297;38789;264;28874;1231;526573;1_1_1
297;38789;264;28874;1231;526573;1_1_1
281;33459;264;28874;1231;526573;1_1_1
281;33459;264;28874;1231;526573;1_1_1
281;33459;264;28874;1231;526573;1_1_1
281;33459;264;28874;1231;526573;1_1_1
281;33459;264;28874;1231;526573;1_1_1
281;33459;264;28874;1231;526573;1_1_1
281;33459;280;31496;1231;526573;1_1_1
281;33459;280;31496;1231;526573;1_1_1
281;33459;280;31496;1231;526573;1_1_1
281;33459;280;31496;1231;526573;1_1_1
281;33459;280;31496;1231;526573;1_1_1
281;33459;280;31496;1231;526573;1_1_1
281;33459;280;31496;1231;526573;1_1_1
281;33459;280;31496;1231;526573;1_1_1
286;32278;280;31496;1231;526573;1_1_1
286;32278;280;31496;1231;526573;1_1_1
286;32278;280;31496;1213;516789;1_1_1
286;32278;280;31496;1213;516789;1_1_1
286;32278;280;31496;1213;516789;1_1_1
286;32278;280;31496;1213;516789;1_1_1
286;32278;280;31496;1213;516789;1_1_1
286;32278;280;31496;1213;516789;1_1_1
286;32278;280;31496;1213;516789;1_1_1
286;32278;280;31496;1213;516789;1_1_1
286;32278;280;31496;1213;516789;1_1_1
286;32278;277;30681;1213;516789;1_1_1
286;32278;277;30681;1213;516789;1_1_1
286;32278;277;30681;1213;516789;1_1_1
286;32278;277;30681;1213;516789;1_1_1
287;33777;277;30681;1213;516789;1_1_1
287;33777;277;30681;1213;516789;1_1_1
287;33777;277;30681;1213;516789;1_1_1
287;33777;277;30681;1213;516789;1_1_1
287;33777;277;30681;1213;516789;1_1_1
287;33777;277;30681;1213;516789;1_1_1
287;33777;277;30681;1225;526269;1_1_1
287;33777;277;30681;1225;526269;1_1_1
287;33777;277;30681;1225;526269;1_1_1
287;33777;277;30681;1225;526269;1_1_1
287;33777;277;30681;1225;526269;1_1_1
287;33777;277;30681;1225;526269;1_1_1
287;33777;277;30681;1225;526269;1_1_1
287;33777;277;30681;1225;526269;1_1_1
21;273;277;30681;1225;526269;0_1_1
21;273;277;30681;1225;526269;0_1_1
21;273;277;31137;1225;526269;0_1_1
21;273;277;31137;1225;526269;0_1_1
21;273;277;31137;1225;526269;0_1_1
21;273;277;31137;1225;526269;0_1_1
21;273;277;31137;1225;526269;0_1_1
21;273;277;31137;1225;526269;0_1_1
21;273;277;31137;1225;526269;0_1_1
21;273;277;31137;1225;526269;0_1_1
21;273;277;31137;1225;526269;0_1_1
21;273;277;31137;1226;525890;0_1_1
21;273;277;31137;1226;525890;0_1_1
21;273;277;31137;1226;525890;0_1_1
21;273;277;31137;1226;525890;0_1_1
21;273;277;31137;1226;525890;0_1_1
21;273;277;31137;1226;525890;0_1_1
17;137;277;31137;1226;525890;0_1_1
17;137;277;31137;1226;525890;0_1_1
17;137;277;31137;1226;525890;0_1_1
17;137;277;31137;1226;525890;0_1_1
17;137;196;17614;1226;525890;0_1_1
17;137;196;17614;1226;525890;0_1_1
17;137;196;17614;1226;525890;0_1_1
17;137;196;17614;1226;525890;0_1_1
17;137;196;17614;1226;525890;0_1_1
17;137;196;17614;1226;525890;0_1_1
17;137;196;17614;1226;525890;0_1_1
17;137;196;17614;1226;525890;0_1_1
17;137;196;17614;1226;525890;0_1_1
17;137;196;17614;1229;534729;0_1_1
17;137;196;17614;1229;534729;0_1_1
17;137;196;17614;1229;534729;0_1_1
18;162;196;17614;1229;534729;0_1_1
18;162;196;17614;1229;534729;0_1_1
18;162;196;17614;1229;534729;0_1_1
18;162;196;17614;1229;534729;0_1_1
18;162;196;17614;1229;534729;0_1_1
18;162;196;17614;1229;534729;0_1_1
18;162;196;17614;1229;534729;0_1_1
18;162;124;9626;1229;534729;0_0_1
18;162;124;9626;1229;534729;0_0_1
18;162;124;9626;1229;534729;0_0_1
18;162;124;9626;1229;534729;0_0_1
18;162;124;9626;1229;534729;0_0_1
18;162;124;9626;1229;534729;0_0_1
18;162;124;9626;1229;534729;0_0_1
18;162;124;9626;1229;534729;0_0_1
22;194;124;9626;1229;534729;0_0_1
22;194;124;9626;1229;534729;0_0_1
22;194;124;9626;1236;539910;0_0_1
22;194;124;9626;1236;539910;0_0_1
22;194;124;9626;1236;539910;0_0_1
22;194;124;9626;1236;539910;0_0_1
22;194;124;9626;1236;539910;0_0_1
22;194;124;9626;1236;539910;0_0_1
22;194;124;9626;1236;539910;0_0_1
22;194;124;9626;1236;539910;0_0_1
22;194;112;7806;1236;539910;0_0_1
22;194;112;7806;1236;539910;0_0_1
22;194;112;7806;1236;539910;0_0_1
22;194;112;7806;1236;539910;0_0_1
22;194;112;7806;1236;539910;0_0_1
30;314;112;7806;1236;539910;0_0_1
30;314;112;7806;1236;539910;0_0_1
30;314;112;7806;1236;539910;0_0_1
30;314;112;7806;1236;539910;0_0_1
30;314;112;7806;1236;539910;0_0_1
30;314;112;7806;1236;539910;0_0_1
30;314;112;7806;1217;525821;0_0_1
30;314;112;7806;1217;525821;0_0_1
30;314;112;7806;1217;525821;0_0_1
30;314;112;7806;1217;525821;0_0_1
30;314;112;7806;1217;525821;0_0_1
30;314;112;7806;1217;525821;0_0_1
30;314;112;7806;1217;525821;0_0_1
30;314;112;7806;1217;525821;0_0_1
30;314;100;8334;1217;525821;0_0_1
30;314;100;8334;1217;525821;0_0_1
27;285;100;8334;1217;525821;0_0_1
27;285;100;8334;1217;525821;0_0_1
27;285;100;8334;1217;525821;0_0_1
27;285;100;8334;1217;525821;0_0_1
27;285;100;8334;1217;525821;0_0_1
27;285;100;8334;1217;525821;0_0_1
27;285;100;8334;1217;525821;0_0_1
27;285;100;8334;1217;525821;0_0_1
27;285;100;8334;1217;525821;0_0_1
27;285;100;8334;1226;529950;0_0_1
27;285;100;8334;1226;529950;0_0_1
27;285;100;8334;1226;529950;0_0_1
27;285;100;8334;1226;529950;0_0_1
27;285;100;8334;1226;529950;0_0_1
27;285;100;8334;1226;529950;0_0_1
27;285;100;8334;1226;529950;0_0_1
32;366;100;8334;1226;529950;0_0_1
32;366;104;5206;1226;529950;0_0_1
32;366;104;5206;1226;529950;0_0_1
22;174;104;5206;1226;529950;0_0_1
32;366;104;5206;1226;529950;0_0_1
22;174;104;5206;1226;529950;0_0_1
22;174;104;5206;1226;529950;0_0_1
32;366;104;5206;1226;529950;0_0_1
22;174;104;5206;1226;529950;0_0_1
32;366;104;5206;1226;529950;0_0_1
32;366;104;5206;1226;529950;0_0_1
22;174;104;5206;1226;529950;0_0_1
22;174;104;5206;1217;522059;0_0_1
32;366;104;5206;1217;522059;0_0_1
22;174;104;5206;1217;522059;0_0_1
32;366;104;5206;1217;522059;0_0_1
22;174;104;5206;1217;522059;0_0_1
32;366;104;5206;1217;522059;0_0_1
22;174;104;5206;1217;522059;0_0_1
32;366;106;5356;1217;522059;0_0_1
22;174;106;5356;1217;522059;0_0_1
32;366;106;5356;1217;522059;0_0_1
22;174;106;5356;1217;522059;0_0_1
32;366;106;5356;1217;522059;0_0_1
32;366;106;5356;1217;522059;0_0_1
18;170;106;5356;1217;522059;0_0_1
32;366;106;5356;1217;522059;0_0_1
18;170;106;5356;1217;522059;0_0_1
32;366;106;5356;1217;522059;0_0_1
18;170;106;5356;1217;522059;0_0_1
22;174;106;5356;1217;522059;0_0_1
22;174;106;5356;146;8874;0_0_0
18;170;106;5356;146;8874;0_0_0
18;170;106;5356;146;8874;0_0_0
22;174;106;5356;146;8874;0_0_0
18;170;106;5356;146;8874;0_0_0
22;174;106;5356;146;8874;0_0_0
18;170;106;5356;146;8874;0_0_0
22;174;106;5356;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
18;170;17;121;146;8874;0_0_0
26;318;17;121;38;570;0_0_0
26;318;17;121;38;570;0_0_0
26;318;17;121;38;570;0_0_0
26;318;17;121;38;570;0_0_0
26;318;17;121;38;570;0_0_0
26;318;17;121;38;570;0_0_0
26;318;17;121;38;570;0_0_0
26;318;17;121;38;570;0_0_0
26;318;14;98;38;570;0_0_0
26;318;14;98;38;570;0_0_0
26;318;14;98;38;570;0_0_0
26;318;14;98;38;570;0_0_0
26;318;14;98;38;570;0_0_0
26;318;14;98;38;570;0_0_0
26;318;14;98;38;570;0_0_0
26;318;14;98;38;570;0_0_0
26;318;14;98;38;570;0_0_0
89;2773;14;98;38;570;0_0_0
89;2773;14;98;38;570;0_0_0
89;2773;14;98;38;570;0_0_0
89;2773;14;98;41;633;0_0_0
89;2773;14;98;41;633;0_0_0
89;2773;14;98;41;633;0_0_0
89;2773;14;98;41;633;0_0_0
89;2773;14;98;41;633;0_0_0
89;2773;14;98;41;633;0_0_0
89;2773;14;98;41;633;0_0_0
89;2773;19;133;41;633;0_0_0
89;2773;19;133;41;633;0_0_0
89;2773;19;133;41;633;0_0_0
89;2773;19;133;41;633;0_0_0
89;2773;19;133;41;633;0_0_0
89;2773;19;133;41;633;0_0_0
93;3131;19;133;41;633;0_0_0
93;3131;19;133;41;633;0_0_0
93;3131;19;133;41;633;0_0_0
93;3131;19;133;41;633;0_0_0
93;3131;19;133;41;633;0_0_0
93;3131;19;133;46;746;0_0_0
93;3131;19;133;46;746;0_0_0
93;3131;19;133;46;746;0_0_0
93;3131;19;133;46;746;0_0_0
93;3131;19;133;46;746;0_0_0
93;3131;19;133;46;746;0_0_0
93;3131;19;133;46;746;0_0_0
93;3131;19;133;46;746;0_0_0
93;3131;11;73;46;746;0_0_0
93;3131;11;73;46;746;0_0_0
93;3131;11;73;46;746;0_0_0
116;5496;11;73;46;746;0_0_0
116;5496;11;73;46;746;0_0_0
116;5496;11;73;46;746;0_0_0
116;5496;11;73;46;746;0_0_0
116;5496;11;73;46;746;0_0_0
116;5496;11;73;46;746;0_0_0
116;5496;11;73;46;746;0_0_0
116;5496;11;73;46;746;0_0_0
116;5496;11;73;43;657;0_0_0
116;5496;11;73;43;657;0_0_0
116;5496;11;73;43;657;0_0_0
116;5496;11;73;43;657;0_0_0
116;5496;11;73;43;657;0_0_0
116;5496;11;73;43;657;0_0_0
116;5496;11;73;43;657;0_0_0
116;5496;11;73;43;657;0_0_0
116;5496;17;121;43;657;0_0_0
116;5496;17;121;43;657;0_0_0
267;32837;17;121;43;657;1_0_0
267;32837;17;121;43;657;1_0_0
267;32837;17;121;43;657;1_0_0
267;32837;17;121;43;657;1_0_0
267;32837;17;121;43;657;1_0_0
267;32837;17;121;43;657;1_0_0
267;32837;17;121;43;657;1_0_0
267;32837;17;121;43;657;1_0_0
267;32837;17;121;43;657;1_0_0
267;32837;17;121;975;342269;1_0_1
267;32837;17;121;975;342269;1_0_1
267;32837;17;121;975;342269;1_0_1
267;32837;17;121;975;342269;1_0_1
267;32837;17;121;975;342269;1_0_1
267;32837;17;121;975;342269;1_0_1
267;32837;17;121;975;342269;1_0_1
267;32837;17;121;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;975;342269;1_0_1
266;32726;123;6669;2220;2286926;1_0_1
266;32726;123;6669;2220;2286926;1_0_1
266;32726;123;6669;2220;2286926;1_0_1
266;32726;123;6669;2220;2286926;1_0_1
266;32726;123;6669;2220;2286926;1_0_1
266;32726;123;6669;2220;2286926;1_0_1
260;30014;123;6669;2220;2286926;1_0_1
260;30014;123;6669;2220;2286926;1_0_1
260;30014;123;6669;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2220;2286926;1_0_1
260;30014;122;6886;2196;2171246;1_0_1
260;30014;122;6886;2196;2171246;1_0_1
260;30014;122;6886;2196;2171246;1_0_1
260;30014;122;6886;2196;2171246;1_0_1
255;27603;122;6886;2196;2171246;1_0_1
255;27603;122;6886;2196;2171246;1_0_1
255;27603;122;6886;2196;2171246;1_0_1
255;27603;122;6886;2196;2171246;1_0_1
255;27603;122;6886;2196;2171246;1_0_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2196;2171246;1_1_1
255;27603;320;50026;2212;2210050;1_1_1
255;27603;320;50026;2212;2210050;1_1_1
245;24125;320;50026;2212;2210050;1_1_1
245;24125;320;50026;2212;2210050;1_1_1
245;24125;320;50026;2212;2210050;1_1_1
245;24125;320;50026;2212;2210050;1_1_1
245;24125;320;50026;2212;2210050;1_1_1
245;24125;320;50026;2212;2210050;1_1_1
245;24125;320;50026;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
245;24125;306;48894;2212;2210050;1_1_1
238;21374;306;48894;2212;2210050;1_1_1
238;21374;306;48894;2213;2205673;1_1_1
238;21374;306;48894;2213;2205673;1_1_1
238;21374;306;48894;2213;2205673;1_1_1
238;21374;306;48894;2213;2205673;1_1_1
238;21374;306;48894;2213;2205673;1_1_1
238;21374;306;48894;2213;2205673;1_1_1
238;21374;306;48894;2213;2205673;1_1_1
238;21374;306;51050;2213;2205673;1_1_1
238;21374;306;51050;2213;2205673;1_1_1
238;21374;306;51050;2213;2205673;1_1_1
238;21374;306;51050;2213;2205673;1_1_1
238;21374;306;51050;2213;2205673;1_1_1
238;21374;306;51050;2213;2205673;1_1_1
238;21374;306;51050;2213;2205673;1_1_1
238;21374;306;51050;2213;2205673;1_1_1
238;21374;306;51050;2213;2205673;1_1_1
246;22874;306;51050;2213;2205673;1_1_1
246;22874;306;51050;2213;2205673;1_1_1
246;22874;306;51050;2213;2205673;1_1_1
246;22874;306;51050;2195;2175533;1_1_1
246;22874;306;51050;2195;2175533;1_1_1
246;22874;306;51050;2195;2175533;1_1_1
246;22874;306;51050;2195;2175533;1_1_1
246;22874;306;51050;2195;2175533;1_1_1
246;22874;306;51050;2195;2175533;1_1_1
246;22874;306;51050;2195;2175533;1_1_1
246;22874;270;41474;2195;2175533;1_1_1
246;22874;270;41474;2195;2175533;1_1_1
246;22874;270;41474;2195;2175533;1_1_1
246;22874;270;41474;2195;2175533;1_1_1
246;22874;270;41474;2195;2175533;1_1_1
246;22874;270;41474;2195;2175533;1_1_1
246;22874;270;41474;2195;2175533;1_1_1
35;469;270;41474;2195;2175533;0_1_1
35;469;270;41474;2195;2175533;0_1_1
35;469;270;41474;2195;2175533;0_1_1
35;469;270;41474;2195;2175533;0_1_1
35;469;270;41474;2195;2175533;0_1_1
35;469;270;41474;2206;2202170;0_1_1
35;469;270;41474;2206;2202170;0_1_1
35;469;270;41474;2206;2202170;0_1_1
35;469;270;41474;2206;2202170;0_1_1
35;469;270;41474;2206;2202170;0_1_1
35;469;270;41474;2206;2202170;0_1_1
35;469;270;41474;2206;2202170;0_1_1
35;469;281;41755;2206;2202170;0_1_1
35;469;281;41755;2206;2202170;0_1_1
35;469;281;41755;2206;2202170;0_1_1
35;469;281;41755;2206;2202170;0_1_1
35;469;281;41755;2206;2202170;0_1_1
32;454;281;41755;2206;2202170;0_1_1
32;454;281;41755;2206;2202170;0_1_1
32;454;281;41755;2206;2202170;0_1_1
32;454;281;41755;2206;2202170;0_1_1
32;454;281;41755;2206;2202170;0_1_1
32;454;281;41755;2206;2202170;0_1_1
32;454;281;41755;2206;2202170;0_1_1
32;454;281;41755;405;67337;0_1_0
32;454;281;41755;405;67337;0_1_0
32;454;281;41755;405;67337;0_1_0
32;454;281;41755;405;67337;0_1_0
32;454;281;41755;405;67337;0_1_0
32;454;281;41755;405;67337;0_1_0
32;454;281;41755;405;67337;0_1_0
32;454;281;41755;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;405;67337;0_1_0
32;454;212;33302;57;1769;0_1_0
32;454;212;33302;57;1769;0_1_0
32;454;212;33302;57;1769;0_1_0
32;454;212;33302;57;1769;0_1_0
32;454;212;33302;57;1769;0_1_0
32;454;212;33302;57;1769;0_1_0
32;454;212;33302;57;1769;0_1_0
32;454;212;33302;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;57;1769;0_1_0
32;454;225;36089;54;1838;0_1_0
32;454;225;36089;54;1838;0_1_0
32;454;225;36089;54;1838;0_1_0
32;454;225;36089;54;1838;0_1_0
32;454;225;36089;54;1838;0_1_0
32;454;225;36089;54;1838;0_1_0
32;454;225;36089;54;1838;0_1_0
32;454;225;36089;54;1838;0_1_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
32;454;78;2330;54;1838;0_0_0
